nTests,nTest,nSubs,nPubs,nTriples,sizeMsg,subName,pubName,sTimestamp,eTimestamp,tPubStore,tPushMsg,tSubStore,tTotal
30,22,1,10,1000,124087,sub1,pub5,1319484755487,1319484769338,15,13851,83,13949
30,22,1,10,1000,124087,sub1,pub9,1319484756195,1319484771268,16,15073,86,15175
30,22,1,10,1000,124087,sub1,pub6,1319484755680,1319484773877,15,18197,85,18297
30,23,1,10,1000,124087,sub1,pub4,1319484861744,1319484862994,18,1250,83,1351
30,23,1,10,1000,124087,sub1,pub3,1319484861570,1319484863380,15,1810,86,1911
30,23,1,10,1000,124087,sub1,pub1,1319484861259,1319484865227,16,3968,87,4071
30,23,1,10,1000,124087,sub1,pub7,1319484862280,1319484865459,24,3179,87,3290
30,23,1,10,1000,124088,sub1,pub10,1319484862820,1319484867030,24,4210,84,4318
30,23,1,10,1000,124087,sub1,pub2,1319484861411,1319484868804,12,7393,85,7490
30,23,1,10,1000,124087,sub1,pub8,1319484862456,1319484870759,16,8303,86,8405
30,23,1,10,1000,124087,sub1,pub5,1319484861919,1319484873329,24,11410,85,11519
30,23,1,10,1000,124087,sub1,pub9,1319484862638,1319484878240,14,15602,114,15730
30,23,1,10,1000,124087,sub1,pub6,1319484862112,1319484878649,24,16537,85,16646
30,24,1,10,1000,124087,sub1,pub3,1319484967481,1319484968718,14,1237,88,1339
30,24,1,10,1000,124087,sub1,pub4,1319484967673,1319484968946,15,1273,83,1371
30,24,1,10,1000,124087,sub1,pub1,1319484967118,1319484970414,21,3296,84,3401
30,24,1,10,1000,124087,sub1,pub7,1319484968205,1319484971487,23,3282,86,3391
30,24,1,10,1000,124088,sub1,pub10,1319484969050,1319484975021,19,5971,85,6075
30,24,1,10,1000,124087,sub1,pub2,1319484967305,1319484976945,23,9640,85,9748
30,24,1,10,1000,124087,sub1,pub8,1319484968409,1319484978265,23,9856,84,9963
30,24,1,10,1000,124087,sub1,pub5,1319484967869,1319484981864,23,13995,86,14104
30,24,1,10,1000,124087,sub1,pub6,1319484968021,1319484985470,14,17449,84,17547
30,24,1,10,1000,124087,sub1,pub9,1319484968584,1319484985771,15,17187,87,17289
30,25,1,10,1000,124087,sub1,pub4,1319485076320,1319485078265,15,1945,86,2046
30,25,1,10,1000,124087,sub1,pub3,1319485076151,1319485079435,16,3284,87,3387
30,25,1,10,1000,124087,sub1,pub1,1319485075816,1319485081351,15,5535,88,5638
30,25,1,10,1000,124087,sub1,pub7,1319485076849,1319485081459,14,4610,87,4711
30,25,1,10,1000,124088,sub1,pub10,1319485077773,1319485082697,14,4924,85,5023
30,25,1,10,1000,124087,sub1,pub2,1319485075984,1319485084526,14,8542,83,8639
30,25,1,10,1000,124087,sub1,pub8,1319485077019,1319485086587,24,9568,86,9678
30,25,1,10,1000,124087,sub1,pub5,1319485076501,1319485090723,14,14222,86,14322
30,25,1,10,1000,124087,sub1,pub9,1319485077604,1319485093653,15,16049,85,16149
30,25,1,10,1000,124087,sub1,pub6,1319485076680,1319485094429,23,17749,84,17856
30,26,1,10,1000,124087,sub1,pub4,1319485182863,1319485185202,21,2339,84,2444
30,26,1,10,1000,124087,sub1,pub3,1319485182675,1319485186108,16,3433,86,3535
30,26,1,10,1000,124087,sub1,pub1,1319485182327,1319485187020,15,4693,86,4794
30,26,1,10,1000,124087,sub1,pub7,1319485183392,1319485188101,19,4709,85,4813
30,26,1,10,1000,124088,sub1,pub10,1319485184669,1319485189920,14,5251,86,5351
30,26,1,10,1000,124087,sub1,pub2,1319485182498,1319485193235,13,10737,87,10837
30,26,1,10,1000,124087,sub1,pub8,1319485183591,1319485194703,25,11112,86,11223
30,26,1,10,1000,124087,sub1,pub5,1319485183063,1319485202530,24,19467,84,19575
30,26,1,10,1000,124087,sub1,pub9,1319485184099,1319485209695,20,25596,87,25703
30,26,1,10,1000,124087,sub1,pub6,1319485183229,1319485210914,13,27685,83,27781
30,27,1,10,1000,124087,sub1,pub4,1319485290528,1319485291659,19,1131,87,1237
30,27,1,10,1000,124087,sub1,pub3,1319485290329,1319485292118,14,1789,85,1888
30,27,1,10,1000,124087,sub1,pub1,1319485289987,1319485293372,20,3385,86,3491
30,27,1,10,1000,124087,sub1,pub7,1319485291061,1319485294609,14,3548,85,3647
30,27,1,10,1000,124088,sub1,pub10,1319485291902,1319485298728,15,6826,86,6927
30,27,1,10,1000,124087,sub1,pub2,1319485290152,1319485302781,24,12629,85,12738
30,27,1,10,1000,124087,sub1,pub8,1319485291312,1319485309141,16,17829,85,17930
30,27,1,10,1000,124087,sub1,pub5,1319485290700,1319485320734,15,30034,84,30133
30,27,1,10,1000,124087,sub1,pub9,1319485291539,1319485330077,16,38538,85,38639
30,27,1,10,1000,124087,sub1,pub6,1319485290872,1319485332311,25,41439,83,41547
30,28,1,10,1000,124087,sub1,pub4,1319485408292,1319485409312,24,1020,86,1130
30,28,1,10,1000,124087,sub1,pub3,1319485408095,1319485409931,16,1836,87,1939
30,28,1,10,1000,124087,sub1,pub1,1319485407569,1319485412486,15,4917,83,5015
30,28,1,10,1000,124087,sub1,pub7,1319485408829,1319485414235,14,5406,87,5507
30,28,1,10,1000,124088,sub1,pub10,1319485409676,1319485418971,19,9295,83,9397
30,28,1,10,1000,124087,sub1,pub2,1319485407911,1319485422238,21,14327,81,14429
30,28,1,10,1000,124087,sub1,pub8,1319485409057,1319485427425,14,18368,85,18467
30,28,1,10,1000,124087,sub1,pub5,1319485408452,1319485441062,19,32610,84,32713
30,28,1,10,1000,124087,sub1,pub9,1319485409348,1319485451390,24,42042,84,42150
30,28,1,10,1000,124087,sub1,pub6,1319485408634,1319485455298,17,46664,84,46765
30,29,1,10,1000,124087,sub1,pub4,1319485529937,1319485532446,24,2509,84,2617
30,29,1,10,1000,124087,sub1,pub3,1319485529404,1319485535230,16,5826,83,5925
30,29,1,10,1000,124087,sub1,pub7,1319485531739,1319485540897,21,9158,85,9264
30,29,1,10,1000,124087,sub1,pub1,1319485528731,1319485542685,15,13954,84,14053
30,29,1,10,1000,124088,sub1,pub10,1319485533563,1319485546625,21,13062,472,13555
30,29,1,10,1000,124087,sub1,pub2,1319485528917,1319485553441,24,24524,85,24633
30,29,1,10,1000,124087,sub1,pub8,1319485532332,1319485558587,16,26255,87,26358
30,29,1,10,1000,124087,sub1,pub5,1319485530472,1319485568635,14,38163,87,38264
30,29,1,10,1000,124087,sub1,pub9,1319485532953,1319485580611,22,47658,83,47763
30,29,1,10,1000,124087,sub1,pub6,1319485531164,1319485583369,20,52205,85,52310
30,30,1,10,1000,124087,sub1,pub4,1319485664744,1319485667639,24,2895,83,3002
30,30,1,10,1000,124087,sub1,pub3,1319485664237,1319485669955,13,5718,86,5817
30,30,1,10,1000,124087,sub1,pub7,1319485666443,1319485676653,16,10210,90,10316
30,30,1,10,1000,124087,sub1,pub1,1319485663509,1319485676761,26,13252,85,13363
30,30,1,10,1000,124088,sub1,pub10,1319485668149,1319485680605,13,12456,84,12553
30,30,1,10,1000,124087,sub1,pub2,1319485663705,1319485687322,19,23617,84,23720
30,30,1,10,1000,124087,sub1,pub8,1319485667012,1319485694328,24,27316,86,27426
30,30,1,10,1000,124087,sub1,pub5,1319485665311,1319485704948,20,39637,86,39743
30,30,1,10,1000,124087,sub1,pub9,1319485667596,1319485715355,14,47759,83,47856
30,30,1,10,1000,124087,sub1,pub6,1319485665881,1319485717708,15,51827,86,51928
